Solids,Sulfate,Hardness,Chloramines,Organic_carbon,Trihalomethanes,Turbidity,ph,Conductivity
14149.499829286711,366.6684084746754,221.3201843728941,5.325852714508289,13.008443109871678,87.89616570920916,4.348440139653611,9.04258286604996,377.8579585946213
15176.290678276642,333.38942610169323,191.84180146168097,5.661662590307018,15.43828676565181,56.5323871527517,3.829783554180682,6.648005459996722,471.04712867160185
15761.871366279853,331.8381671295742,269.5729132274828,8.173474687605616,7.02553623282671,78.50227063808656,2.998065930668415,7.888424514936055,490.8951089950268
23879.22675685417,333.38942610169323,222.82121305829864,5.082356627955027,15.856062237972026,66.2704766771235,4.235174415004401,7.035455515887571,382.75796556357153
31920.584694496705,334.24330397237605,188.2218124620572,5.714311709887958,15.220966571018153,43.36049391494144,4.7440066912633,7.506111456769499,436.396995229965
27682.50744557728,316.1058922650004,201.5966734501805,5.655138861771967,14.642709075413904,66.54219804427565,5.241539195582696,6.450644925327291,573.0337789463545
17279.96219835077,333.38942610169323,192.12105229204764,8.927043243040153,12.739818468359315,85.02703391803442,5.075519615924211,6.091382724208516,413.2483341416232
18570.285339002497,296.1902616244719,163.22446629720451,8.109345860796047,16.90014797748978,61.349831919856896,4.135745328854322,7.036752103833548,463.74171616547545
23027.385262019307,382.1529774020776,216.6653185786969,9.79632989498925,18.96725863338821,59.65152320854087,4.398900709483949,6.994194675250799,369.468072066889
32160.533923449733,360.28398342597546,180.15809804559115,7.773484085746959,11.246460375624338,60.29218733177518,3.209588058451998,7.890354273534902,344.55061925335406
43846.0252659028,324.2437795311632,247.4532966304901,7.865780791394658,16.6611531232399,54.236592115610655,3.572343821947975,7.035455515887571,334.16606087564145
12962.389672891964,362.7219539268882,197.71218301547103,6.47658388248892,18.89239347564819,80.34634783629686,3.500848661792521,7.035455515887571,503.8430011343108
8129.734919236011,309.23124664725515,225.34098627618383,6.305472316742188,16.9619443701651,64.26578715980341,3.644409765433974,7.528980405257183,379.3392930771983
20408.485598280997,406.3289206993476,204.783734682937,4.531581223671286,21.558862613992403,70.54721763985415,3.915990810272195,8.02830424150094,515.5750970721565
17589.268989836506,350.7820824050701,181.5845651678909,7.238470317507407,16.030293060875408,66.54219804427565,4.592979951091307,5.689142987663644,345.5363659173595
28954.801012055537,357.3287587922074,171.816105324697,5.817090294681839,18.11704225580013,79.09444034942162,3.254926496664732,7.159398310953257,530.5264113279316
20487.92382540669,332.87757365430787,209.15702188740988,7.278911618857736,20.75175131002652,60.23684353704005,3.1552136525031926,6.629993518356908,524.8833293724168
34538.54403773854,301.7872407090358,208.8178120262024,5.6006199545881366,15.668907691165655,35.36505392135586,4.692217919448618,7.610509210594297,470.7403122826415
39172.38964292974,331.8381671295742,228.59039232873857,6.014737758938236,11.42337702465636,59.267099212481725,5.021464632411663,5.675294715190149,330.0786127914452
23580.657290482413,285.1921809613472,220.14788910657276,6.61154340305096,13.472757758478451,89.41293484461882,3.8060932559249823,6.862936025532809,325.72174702513456
16929.290199720523,331.8381671295742,218.4908565157667,6.110295327311623,14.090718579874704,60.32007011033546,4.62068558556552,3.7921257317804,410.69418303363074
40879.78957260728,310.63244990609746,223.2883935684083,7.030699301374778,14.375368304582024,73.75695721230473,3.145842902755236,7.60952119012474,370.2708799690314
17818.39448925992,331.8381671295742,232.8827254443243,7.300265027559329,12.86641995763523,55.498331074344144,3.439561018542137,5.204938762890717,404.0038880461103
21082.85204428116,347.81651449635694,254.67270502539407,8.369354097772296,13.496404312223149,60.045866658609945,4.178478951476263,5.500186640904189,469.7953750459356
19290.56806763281,370.86954997899807,143.09910295231725,6.084324829707493,13.92473170382101,63.80230173372311,4.117287901677459,7.035455515887571,486.0593044064352
12013.550628764531,247.2008260476431,100.4576150915831,5.212314602065352,9.611348740011238,66.08417363713342,2.447444463910633,7.80963189801941,605.2201243500056
27662.3971005681,291.6876534902019,210.7954061081746,6.6342101132597895,12.344834054962348,67.0618235577468,2.372791476751066,8.40876623110244,555.5809780414642
42061.322799299975,324.541596304084,218.302176410988,6.331177450734106,15.712138692949338,48.497825625990735,4.328026356733113,7.035455515887571,503.1392454736291
23590.93212865605,351.5554822099039,248.8592672843447,7.683742220804051,20.393781666520056,38.60493689531737,2.7183977338802885,3.719791644371925,427.4959312452204
12674.67277275363,354.76811485914754,176.4136378217577,8.988476975316278,12.682868896426328,83.56735642622158,4.403876807334038,7.036752103833548,344.4204347864156
20430.90669671211,331.8381671295742,180.86780067633327,6.664786369078298,9.675166667451435,69.03511345372613,3.2494398781740013,7.362912867202151,437.3895262513468
29565.711107942137,331.8381671295742,175.33723954254043,7.432179521052943,11.309245068505447,70.11674608527755,4.640043009571169,7.918087079178242,322.53342323301644
30524.093790630825,387.6686088396168,190.38260391699407,6.37544925329764,19.195321797352847,73.65780571868439,4.9383891935347295,7.035455515887571,382.0567584065355
22475.092960278744,317.620345847308,166.3909150570301,8.895421661297222,12.8192698817453,55.53626279851302,3.3125127658902267,6.748811549804483,527.4596400372888
16276.398604470483,331.8381671295742,185.05044395099085,6.617097554173202,7.817811637117302,89.05258819146948,3.6957469824917286,5.225683806899056,394.634867724289
16312.154973975048,358.56628208672083,199.6529995778644,9.900546897053909,10.539392269728635,100.24270600375714,2.927066766886376,7.633570087677555,420.5341718279189
18136.128858582844,333.38942610169323,166.89170013825074,6.867552960029958,16.30779008749954,55.586141732364176,4.070824291566874,8.08041524398239,600.9372030330944
16654.509370021242,350.57795005359884,191.0041071514581,8.038212717585301,12.29376978964234,49.00925640494752,3.021381555454751,8.069297892811402,418.2000717349236
22821.254376566587,367.97555785867627,241.87510504564688,8.54973827385147,10.859287278110344,75.8570678201616,4.60186095914794,8.927078148301744,380.1972000224397
30565.57839108449,276.83393195522325,186.0561785752214,9.811168421989796,13.448689001288528,66.54219804427565,3.2419721011866467,4.319440672587684,282.6874021207624
21733.828043581638,315.1899837510024,229.2426598319009,7.903081469320279,11.635399275284044,49.80432225005693,4.631640754077167,7.884841993204571,368.77089370676015
20574.36425799319,333.38942610169323,204.16413945503436,7.089146215051552,16.48815636805159,57.02278309273484,3.7746005260862687,7.121458434633312,353.927593178135
19620.545328612152,323.8363839136296,191.95274297485884,6.060712994989327,10.96648615295345,49.23823132273568,3.9020887676437535,5.115817063771218,441.7483793248687
28140.76815451146,333.38942610169323,176.8960327834092,6.942106755605267,16.03597987946131,40.07611272696377,3.806596292463485,6.704791892183704,455.9726269963534
17068.29886291952,319.2532011303291,215.64821633422147,8.769621767000698,14.192544352996777,60.37372230282647,2.9571948491508118,8.159666704184943,459.54115883111615
28919.81177526052,304.2938476680788,198.9958000508364,7.436213728701341,14.713229303002436,83.62782362657892,2.408049128547934,8.330743318988178,429.2255002041538
27418.781044480063,369.3100077981302,230.80948246855667,7.136498391730543,9.578584600170416,72.37690878332559,4.197595209206819,7.035455515887571,274.66059655361465
14807.413553773438,269.70758575702087,166.696694784928,6.801860754371991,13.839296508541224,77.55032727034518,3.434798594981862,7.035455515887571,536.3369828392506
13181.673516106885,298.3070930770492,168.687890271917,6.383226137929187,12.366424357289134,79.20647326283952,4.405408198445283,8.26830759203937,294.2980647361996
41408.11482166175,331.8381671295742,184.39304269729797,6.459987321712143,13.166415750097483,68.89062012258368,3.412853174713619,6.844141767435719,398.046804298961
21543.726601097253,333.38942610169323,164.49617210200154,5.983996403586644,13.33971610870526,55.75136202135455,2.77890595094447,5.506061504313135,453.88334046653046
17439.444060922862,333.38942610169323,197.57073625851984,6.226491277850969,16.690265724955225,68.96901781677818,3.4583200005897763,7.035455515887571,406.0147938783555
36525.55088358131,284.6242698942435,163.1672501252409,5.51292702438785,14.395518517478706,78.86846469502275,4.645691670402503,7.036752103833548,522.6005118428147
12833.461241077755,327.5332764554875,224.8560890465408,6.179495870819559,17.400425875755047,72.91730528459134,3.8247341378467112,8.43344310417292,411.8499494676316
23989.990150725997,389.39289728587903,141.4883911635551,7.96206646334495,14.9087253915078,57.1645558215944,3.5908411283530883,10.81783107643296,361.63205468222696
13812.41042060634,342.49836128569393,210.36910365009487,8.378282176906978,14.823903523137858,69.1933584166614,3.2853718352092978,7.036752103833548,489.5450548414639
19523.12486468928,330.36151226896965,202.9907652715344,7.244753274494474,15.689404490512343,55.697399521310864,4.904837414733298,9.002583109651113,366.49172865989806
17045.600094950412,346.7418224053179,192.4679546426593,8.815844632888231,15.930050919809844,83.26252889007111,4.321856146871566,7.509350205118649,266.3577439142132
33364.918122879484,324.03850572682785,219.92138996803715,5.687072312759987,17.763342833059312,79.74786822370743,2.8895781098103392,8.759488714536651,443.5480064899328
23931.28283313192,317.6933311873576,125.30271940363592,8.773161930761969,15.279582679247651,62.668356182201386,4.279871302319948,8.077260885586492,398.32878874006775
9654.733680734054,359.6658351668334,242.9094363065688,6.2539803924667305,15.197014622333654,62.82285017610192,5.6522221130790165,7.036752103833548,588.5667126539669
15978.036559255024,328.7598439625314,210.8513459745638,8.043354126979011,12.12837684424494,59.78916269688138,5.790838006076015,8.764495619256667,324.04737549460816
24855.907780812267,337.27089678741,191.66379724083825,7.016078459188268,15.922648263576605,77.31530003837497,3.1888054730050284,5.228506322285567,343.34923486341023
35701.155320153026,290.0528022347692,175.42103940460692,5.494254342147788,10.28528264615744,66.42057889523184,5.256483549715023,6.975209177557351,401.0588017331808
33744.16680696547,369.5529578368824,182.6898249623875,6.225933055611912,14.06559733578598,82.78192570719473,3.4225434306886307,7.61715192193207,327.228245131772
18682.27713864192,331.1456211400727,179.45419201070274,6.464792740892933,13.916820320124998,66.6782137100115,3.379147350846876,3.994497605953491,538.1749592223946
20038.796416929355,290.05721880909675,213.6196250194865,7.602251873891982,8.713963616341118,58.41345969332727,4.293726559748635,7.071314192217861,605.3050414394087
28780.340431632725,385.9756504867898,238.68992851166007,6.81402870120907,11.093163397452656,66.13804474710018,5.182590703980226,7.145771545218821,332.0327063306858
29808.236904440582,205.93509063777853,221.75234848010984,8.820155828731838,10.737799711453365,59.512998065039405,4.704865930385587,8.142330913446468,556.6576435918513
24172.70331260775,305.83257968719704,203.8618673386868,6.844017626422233,19.232961414138344,30.708421300394185,5.003825786209145,8.137767883092494,470.83626451802894
22244.218235890683,352.5639869759799,207.7254551598048,6.5977643395030885,14.838100233982516,77.8227370729317,4.689315047790611,5.869736755337525,465.61648082479246
15255.115257959736,366.1923267335512,190.26736742465988,7.597687573737944,13.31272274001094,68.94488848491,3.796737486057354,7.036752103833548,418.47674153387527
38368.012617715474,278.09330932124794,176.0065361472179,7.415053893783208,19.422535020533644,81.36856759048145,5.930227576581439,6.548017642485212,291.1215276429696
19806.411303229328,426.1575185722385,166.71044045521649,8.031864862891307,15.496886933983603,68.60840186648572,5.076146746327639,4.941972156828116,352.0390921282106
17384.257185795246,331.8381671295742,144.23718065681612,8.898436157830814,13.715804370747207,55.989796157136894,3.030107847333986,4.374877631689642,402.2711824297717
16123.304450528043,348.1773307361863,221.2702227529179,9.47580112878229,22.159747227563287,75.36497409259994,2.760212573568241,8.31595907145097,501.6739825863527
28628.15185643749,333.38942610169323,149.17169026665542,5.073073966079366,12.201950022329015,65.9098503743173,4.085054788353829,5.735358658660184,465.5548936998726
19024.68867060883,392.8000811978823,196.78278366439469,6.911867556478251,10.77286174257597,76.61759947042125,2.728799591724234,7.755154226534814,338.43062388607643
8406.72324367801,358.591737823466,188.41305544752876,7.744713611140504,13.22029465474276,52.95663178478766,3.4444424918515057,6.150034400886871,449.35881226955786
12253.303388605282,325.40934121797244,186.1252959253385,8.066979900780302,9.674082913742552,68.07392789734237,5.005193167286548,11.496858885301972,260.53175818559777
15017.747281118674,319.4949519195244,212.81937743864663,5.544435529850245,12.850505624337243,75.02879271135131,4.810537179481996,6.150553015211817,279.44706566597955
35086.39696295499,340.87181907360065,189.29578865279512,6.736118026809487,12.909797813297814,61.34466370036797,4.645852434791949,5.158396409506499,331.5867257915919
15040.841477655327,409.918701703617,136.97687905798563,7.588021340273935,14.245091385263263,71.98385140039265,4.477351412174476,5.023380783822836,454.8848090531006
39423.66606481486,325.4039934454662,207.13732804747676,8.49411536940996,14.3139868039122,66.54219804427565,3.3634032575749067,7.496510679592297,569.5692234467325
35289.2371102066,337.2097419137133,208.74023200475307,8.350110051861993,10.105145943904349,50.88600603490619,4.521836126865956,9.850054687400435,462.48019891044623
21919.47016261208,359.7013518286503,196.0517407226027,6.730276517344546,14.219303301729669,77.605726493937,3.954964291727349,7.035455515887571,401.7313382997792
21379.963927406425,227.66563528463143,224.8171317663408,5.407691662106037,15.772333808298356,52.03384490115086,4.0586260103019,9.454119448104636,431.6130013390234
16403.952381052644,313.1681338022443,225.1068358440284,7.093310282333076,15.375616216770482,32.68185115024328,2.402337210865,7.81965915392936,413.2089485139823
18408.29497139389,342.9376748915926,169.18873565554355,5.131839261435882,19.334232111601352,86.67732848500506,6.739,7.035455515887571,350.89436180397325
16174.4337385309,411.2852513442516,227.23289536313413,7.567418625886672,9.969701406355568,82.49259499213463,4.935240394248478,6.35403811007823,355.5273068455246
26215.40110315091,303.2575921193344,179.70167683757256,5.5029034695238055,14.761877842822573,82.83155423052764,3.806700492212365,5.117913529014625,369.6186164913385
20682.73174245486,291.980083478375,129.87095837698382,9.390842592507877,11.853228088627532,78.7114694303526,2.9454187377034105,9.79455869937693,427.123948431111
28608.052076372544,377.40453818519927,206.369682384784,6.325442403664851,13.553751007248536,42.381483937537176,2.5550269039968736,8.721726710620581,506.9383527298253
23372.882653692348,313.8469724655427,207.7410250148432,6.280195162130877,12.87480497903141,75.41671019846203,4.555949236427071,6.571099216507485,497.90231984559006
35804.29261340407,320.102172631951,175.87029407292718,8.066059052365775,16.164091274037276,71.1466606777528,3.762741072399466,7.207886781343905,468.56282875663646
39030.60370461179,373.7461927726452,217.8033177234219,6.986705178191451,19.08488284674098,53.856055422832405,2.9408479958845923,8.552782415873253,340.5662445043567
21626.563118526537,389.3369928368308,198.56467724815883,5.89710430228538,9.177841644977832,66.54219804427565,5.425794714477963,6.512239644597469,296.26078440075634
15000.18776915127,334.1031197774128,163.25663438144232,7.641833653493535,17.53065950278534,37.765517681533936,4.963184434039489,6.503638200451563,517.4283917117882
10909.194592323076,240.93672213751188,151.8896001137799,3.749625148300965,15.264742348024072,64.20396370266333,3.8129529259917896,6.643935774662305,437.9090051656054
25151.41157350047,375.6123180118668,169.21747977107242,4.613310782608283,15.088699520791636,74.07592557290796,4.404040364778451,6.512900833266178,296.0743820491924
24502.155146145928,333.38942610169323,217.9367988994451,5.919099072332417,12.263150126174196,49.50251324397399,2.4593368407245317,7.397562417753871,426.0030036036084
5232.913253564904,333.38942610169323,175.87582782814636,9.674174823427954,16.47052774185039,62.60455113782194,3.81878876006795,10.059642098512771,477.9837556664739
15049.584198812629,356.8054650244746,200.73594119781825,8.630380615158643,17.85305375302056,74.58651129713867,4.978575359632432,8.675192691679182,441.2980876471255
11566.875547564368,331.8381671295742,165.89296987094804,8.326154937372975,7.401868176320761,66.68694980884946,3.603089689088135,7.036752103833548,369.2897773449237
13769.860237879824,343.6208231859242,193.78499977048145,9.007161200505026,13.767801756435349,99.17559466917608,3.667154204946097,7.845879929236758,510.3056029860773
21995.06806755686,320.4406636909241,229.48976714904325,7.74892129486267,18.202915705248586,41.06424688569309,4.317186297673677,7.74977378413344,398.5447626045239
15300.838671098294,316.9569344844357,187.78302010878767,7.486598423987717,19.60042881086133,55.4011127224508,5.163088153779066,6.795469009842269,498.66592804075066
30797.519998954,333.38942610169323,250.62347275867705,6.381452049489837,17.508515963288062,74.72782068522271,3.365174439747456,7.035455515887571,338.8141646384995
15661.940335043397,335.62277893328366,205.8473007177256,7.009437062121737,14.861132683102936,72.76258491130193,2.7998833209288145,8.151248961954652,555.5902835214793
26307.29845475983,380.2014982103235,273.40844807965914,10.219804099110648,18.272418324919784,61.425186950138446,4.352193469514868,5.095766464935885,513.8775792590823
13095.149160657458,333.38942610169323,178.50029699591676,7.944802450122615,13.770783215352822,59.872433044300976,4.806016624928021,6.020995362815591,437.2989953181805
35343.628580103046,333.38942610169323,228.73592374421597,4.346608361511919,14.93098206295258,46.78050784059714,2.798158401578891,5.514747799369536,526.1123808132924
28234.906857156184,297.3305280861984,208.32602177209543,7.784123048553013,12.645175778177418,78.7565328358605,4.9300838102540485,8.41608681704654,444.56010847647343
25630.320036999725,335.75443859606526,214.49661045715655,4.432669290372123,12.509163940498697,62.79727715266126,2.5602991476149146,7.371050302429531,469.9145514792359
22296.059652394422,333.38942610169323,192.43607640573344,7.450541237263744,11.82740117330917,66.54219804427565,4.359137363714963,6.730883601577178,326.3507452027749
32079.774815203946,264.0528385406219,125.15876980912518,9.844921431275466,12.947376339363814,53.95026943457084,4.614400405414759,8.610963031730751,342.2052523985335
20406.92767150048,355.2659228857551,205.50945715452,6.810069234906923,12.33777643382166,70.58060722926848,4.1025294815021445,7.035455515887571,482.3300548094984
29818.095042113386,298.35185018045047,214.40436270637,6.508853439206952,13.31022368966802,70.04800688840395,3.800552599356129,7.617014108815567,494.94553706024993
20988.429409692693,320.94884424973674,192.955982524112,6.422359010887423,15.396455073466427,88.29846498119494,3.993409763685828,7.040244978430556,381.3573498745669
22038.51162084492,294.24139203227435,214.5936848829916,6.19962761036146,18.469528166072905,46.04628651587072,4.238535197148056,7.036752103833548,332.4725420271164
33244.5555969906,364.7063936622218,180.77656166876432,8.086517016563963,20.4718167641509,50.14160181649656,3.4886752740390854,5.984941214650305,392.9710196692629
33347.97109835898,345.8088086405557,246.0308561432521,8.222533309306083,10.763690925923411,98.36865574789655,2.99078089431675,7.61487763929876,445.7668531613048
14676.71627206917,331.8381671295742,169.23576826579773,8.318607336847489,16.21914101542484,81.94780622974464,3.894464332984629,4.897691706502586,437.5386923936241
31155.540218305283,383.7826259115355,164.66676859700692,7.411483499547991,14.980033693407904,69.24922883403491,5.045982883287057,4.931958445234491,506.53141388629575
30031.83918131617,373.6527906286026,184.23185351536503,6.2153073095431495,15.288781634068698,37.78709664212387,4.20418584976586,8.136497868762607,400.6118991277568
22431.026986889174,331.8381671295742,250.22529650833337,7.697674850198626,7.92339763408296,79.69776399691365,4.62273611029743,7.171593554534841,462.7669762065741
20562.513390890872,331.8381671295742,206.10775844471195,9.820473297478564,21.7411436011252,80.01264402000064,4.4620457379771805,8.311271181077604,479.0323203403781
29956.36301758971,307.3629432592332,166.87837974379858,9.778122612405303,17.370262286503362,37.83564319309801,3.682780337626534,8.384623151510734,546.4823286723228
24352.066099112355,287.0451103505086,157.51336086289928,5.967722339918852,10.667254446442769,44.28901265083346,4.442711502259796,4.349439999351715,432.64230696106
18964.09225556579,318.9924058852281,191.66518320342715,8.14835846973079,15.072450177670817,84.1156733811639,4.600663396060018,7.036752103833548,354.10182991675475
11346.143452721666,304.9664881421143,199.3531655276972,6.900379647327515,17.925782394769897,62.846672633452144,3.6988747689394295,7.6021214747799855,210.31918197203672
9782.344284281313,333.38942610169323,200.07187478771368,5.661696966941969,11.856089044896237,66.04841335142315,4.60440456098565,8.57012912066282,511.16151114197817
13505.033116054752,331.8381671295742,224.0344172531912,5.871179933197381,15.921412546128408,73.0642183871089,3.8702927815710018,6.987335278958937,479.82549659009305
9660.658301980391,397.9242402936577,225.95909234244704,8.827654541082934,16.71655697181717,17.000682933674803,3.9592936152493454,7.036752103833548,315.7509090103922
13584.49033849808,374.15762079529134,226.5483539155369,4.1906962110019705,9.147436118854102,82.86492862981396,2.364558911796688,7.035455515887571,335.37821151987544
22561.508311398626,294.03039494556964,190.47789169609743,8.310194997763043,13.301373637328936,63.41017813652343,4.990235633377976,7.395450846886257,413.9102929594385
14464.11554728778,371.2838193630067,184.2484959866596,6.7593522120783724,14.782860509212073,73.43347850480981,3.4841205736312477,6.867000691245711,497.7037750920963
