ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
6.115180039114616,226.08442939284657,24699.52390299096,6.707523245610187,298.32933942288184,429.70668076734177,14.53607987930991,71.0454803734078,3.6908618596006346
6.630122155828689,192.52170324831772,36269.70131666216,4.973866332075417,277.4992970967101,320.4708529632049,14.786347362452377,80.98021278292363,3.352764605845478
7.036752103833548,156.3881195304711,26885.834938137457,4.894281397150534,291.9186740620703,554.2213897459995,14.277102893339986,53.48194273919201,4.709676028114963
7.035455515887571,210.979746804659,21174.40848046621,7.618884588424177,333.38942610169323,572.743407158898,15.11084888722496,90.25245503627784,4.217553378155117
5.701100970110508,170.49631109661308,17121.505917055238,9.536011425597028,374.7758755692835,378.87385464972425,10.972150061025957,63.29329628162972,5.956753497788005
6.904536858235756,110.86578832349096,32981.25837721575,2.62126755562118,368.3870379630723,417.2493946369874,12.118720324168464,33.499381020424245,5.0589054483892655
4.029052709937867,203.3868565031016,42327.16801603931,8.550483092447966,279.67525562479693,503.7324283021422,13.758835833706884,46.3840637682621,4.179656266918069
7.808012211560277,179.79991660751622,17037.725367080428,6.378364493521163,348.0715105626569,590.060545946643,12.092499340332497,81.59236187913102,4.165549905534822
7.036752103833548,181.6891637214258,27776.180257279146,7.589868762328599,298.2267188011107,417.63120188596497,8.630090797509979,72.92328887809563,3.8079200615963935
6.548796520596996,205.1681610439848,13584.900245458712,3.777648006694034,333.38942610169323,327.9673430235868,15.627514479204764,51.85036617441004,4.197305124934162
8.783167623905637,218.0328397705385,16183.586649397506,7.390474095948067,334.0538854587382,389.0216156030328,16.354520235606856,47.10098206923328,4.274136884143136
5.345887146753815,184.7845747163865,22274.368371630822,9.72710331796349,319.0304951001364,492.1354892509559,11.89467312669234,87.29768614279809,2.9503609427959407
5.6698187738947805,203.452715436736,27244.63446956515,6.604949593278323,333.38942610169323,361.2384795958904,11.095059550590406,68.92312794686404,5.600458570901245
4.633202516472866,208.9080360528162,29307.12894458043,6.125585211067605,304.0317762783531,456.2148284792014,10.817158134503416,111.11530965742848,4.751858815287916
10.600589992057158,274.9687829357338,21558.308741146284,6.1128190829090325,350.36370282930966,331.12049587292546,12.610798619869795,66.54219804427565,5.477700313791723
7.035455515887571,194.1666252984787,11275.872655429052,7.266597743360296,399.2820813381721,427.8969072501079,15.213175742008843,34.4717533623224,2.909606161949619
7.710137890814498,174.35057661350817,31017.239417661684,8.21223430803513,269.8597989013723,437.5140660747828,9.320040152513002,51.54533466401799,3.8986708026972754
7.035455515887571,266.4210180681174,26362.965012309312,7.700063469729127,395.3894903418456,364.48010670373776,10.34895075743782,53.00838135392041,3.9915642477993063
7.76202074451675,173.63674203102448,15548.416673502205,5.018671102233063,330.39097625993696,520.6407737607899,11.147704109056631,87.48150459921058,3.2563013285827784
6.952511673596021,211.69729744028268,33737.28852434523,6.3008707021111,331.8381671295742,395.40700382157,14.182396069373056,39.80290706509231,4.105495485312567
5.973951249276727,182.14332829158508,26804.10949146879,5.73798825900627,399.25369012854185,481.9019289301629,9.20997214694586,48.93732850040156,4.208923205336376
7.473235376592182,223.26493624122736,19932.58522525505,5.770106829394267,317.70885391272355,590.3251264863392,13.556911202210015,89.45357544954436,3.877714249855098
5.400301780729467,140.7390622511396,17266.593421923077,10.056852484033495,328.3582406986835,472.8740732754293,11.256381166909478,56.9319064457562,4.824786389767524
9.04258286604996,221.3201843728941,14149.499829286711,5.325852714508289,366.6684084746754,377.8579585946213,13.008443109871678,87.89616570920916,4.348440139653611
6.648005459996722,191.84180146168097,15176.290678276642,5.661662590307018,333.38942610169323,471.04712867160185,15.43828676565181,56.5323871527517,3.829783554180682
7.888424514936055,269.5729132274828,15761.871366279853,8.173474687605616,331.8381671295742,490.8951089950268,7.02553623282671,78.50227063808656,2.998065930668415
7.035455515887571,222.82121305829864,23879.22675685417,5.082356627955027,333.38942610169323,382.75796556357153,15.856062237972026,66.2704766771235,4.235174415004401
7.506111456769499,188.2218124620572,31920.584694496705,5.714311709887958,334.24330397237605,436.396995229965,15.220966571018153,43.36049391494144,4.7440066912633
6.450644925327291,201.5966734501805,27682.50744557728,5.655138861771967,316.1058922650004,573.0337789463545,14.642709075413904,66.54219804427565,5.241539195582696
6.091382724208516,192.12105229204764,17279.96219835077,8.927043243040153,333.38942610169323,413.2483341416232,12.739818468359315,85.02703391803442,5.075519615924211
7.036752103833548,163.22446629720451,18570.285339002497,8.109345860796047,296.1902616244719,463.74171616547545,16.90014797748978,61.349831919856896,4.135745328854322
6.994194675250799,216.6653185786969,23027.385262019307,9.79632989498925,382.1529774020776,369.468072066889,18.96725863338821,59.65152320854087,4.398900709483949
7.890354273534902,180.15809804559115,32160.533923449733,7.773484085746959,360.28398342597546,344.55061925335406,11.246460375624338,60.29218733177518,3.209588058451998
7.035455515887571,247.4532966304901,43846.0252659028,7.865780791394658,324.2437795311632,334.16606087564145,16.6611531232399,54.236592115610655,3.572343821947975
7.035455515887571,197.71218301547103,12962.389672891964,6.47658388248892,362.7219539268882,503.8430011343108,18.89239347564819,80.34634783629686,3.500848661792521
7.528980405257183,225.34098627618383,8129.734919236011,6.305472316742188,309.23124664725515,379.3392930771983,16.9619443701651,64.26578715980341,3.644409765433974
8.02830424150094,204.783734682937,20408.485598280997,4.531581223671286,406.3289206993476,515.5750970721565,21.558862613992403,70.54721763985415,3.915990810272195
5.689142987663644,181.5845651678909,17589.268989836506,7.238470317507407,350.7820824050701,345.5363659173595,16.030293060875408,66.54219804427565,4.592979951091307
7.159398310953257,171.816105324697,28954.801012055537,5.817090294681839,357.3287587922074,530.5264113279316,18.11704225580013,79.09444034942162,3.254926496664732
6.629993518356908,209.15702188740988,20487.92382540669,7.278911618857736,332.87757365430787,524.8833293724168,20.75175131002652,60.23684353704005,3.1552136525031926
7.610509210594297,208.8178120262024,34538.54403773854,5.6006199545881366,301.7872407090358,470.7403122826415,15.668907691165655,35.36505392135586,4.692217919448618
5.675294715190149,228.59039232873857,39172.38964292974,6.014737758938236,331.8381671295742,330.0786127914452,11.42337702465636,59.267099212481725,5.021464632411663
6.862936025532809,220.14788910657276,23580.657290482413,6.61154340305096,285.1921809613472,325.72174702513456,13.472757758478451,89.41293484461882,3.8060932559249823
3.7921257317804,218.4908565157667,16929.290199720523,6.110295327311623,331.8381671295742,410.69418303363074,14.090718579874704,60.32007011033546,4.62068558556552
7.60952119012474,223.2883935684083,40879.78957260728,7.030699301374778,310.63244990609746,370.2708799690314,14.375368304582024,73.75695721230473,3.145842902755236
5.204938762890717,232.8827254443243,17818.39448925992,7.300265027559329,331.8381671295742,404.0038880461103,12.86641995763523,55.498331074344144,3.439561018542137
5.500186640904189,254.67270502539407,21082.85204428116,8.369354097772296,347.81651449635694,469.7953750459356,13.496404312223149,60.045866658609945,4.178478951476263
7.035455515887571,143.09910295231725,19290.56806763281,6.084324829707493,370.86954997899807,486.0593044064352,13.92473170382101,63.80230173372311,4.117287901677459
7.80963189801941,100.4576150915831,12013.550628764531,5.212314602065352,247.2008260476431,605.2201243500056,9.611348740011238,66.08417363713342,2.447444463910633
8.40876623110244,210.7954061081746,27662.3971005681,6.6342101132597895,291.6876534902019,555.5809780414642,12.344834054962348,67.0618235577468,2.372791476751066
7.035455515887571,218.302176410988,42061.322799299975,6.331177450734106,324.541596304084,503.1392454736291,15.712138692949338,48.497825625990735,4.328026356733113
3.719791644371925,248.8592672843447,23590.93212865605,7.683742220804051,351.5554822099039,427.4959312452204,20.393781666520056,38.60493689531737,2.7183977338802885
7.036752103833548,176.4136378217577,12674.67277275363,8.988476975316278,354.76811485914754,344.4204347864156,12.682868896426328,83.56735642622158,4.403876807334038
7.362912867202151,180.86780067633327,20430.90669671211,6.664786369078298,331.8381671295742,437.3895262513468,9.675166667451435,69.03511345372613,3.2494398781740013
7.918087079178242,175.33723954254043,29565.711107942137,7.432179521052943,331.8381671295742,322.53342323301644,11.309245068505447,70.11674608527755,4.640043009571169
7.035455515887571,190.38260391699407,30524.093790630825,6.37544925329764,387.6686088396168,382.0567584065355,19.195321797352847,73.65780571868439,4.9383891935347295
6.748811549804483,166.3909150570301,22475.092960278744,8.895421661297222,317.620345847308,527.4596400372888,12.8192698817453,55.53626279851302,3.3125127658902267
5.225683806899056,185.05044395099085,16276.398604470483,6.617097554173202,331.8381671295742,394.634867724289,7.817811637117302,89.05258819146948,3.6957469824917286
7.633570087677555,199.6529995778644,16312.154973975048,9.900546897053909,358.56628208672083,420.5341718279189,10.539392269728635,100.24270600375714,2.927066766886376
8.08041524398239,166.89170013825074,18136.128858582844,6.867552960029958,333.38942610169323,600.9372030330944,16.30779008749954,55.586141732364176,4.070824291566874
8.069297892811402,191.0041071514581,16654.509370021242,8.038212717585301,350.57795005359884,418.2000717349236,12.29376978964234,49.00925640494752,3.021381555454751
8.927078148301744,241.87510504564688,22821.254376566587,8.54973827385147,367.97555785867627,380.1972000224397,10.859287278110344,75.8570678201616,4.60186095914794
4.319440672587684,186.0561785752214,30565.57839108449,9.811168421989796,276.83393195522325,282.6874021207624,13.448689001288528,66.54219804427565,3.2419721011866467
7.884841993204571,229.2426598319009,21733.828043581638,7.903081469320279,315.1899837510024,368.77089370676015,11.635399275284044,49.80432225005693,4.631640754077167
7.121458434633312,204.16413945503436,20574.36425799319,7.089146215051552,333.38942610169323,353.927593178135,16.48815636805159,57.02278309273484,3.7746005260862687
5.115817063771218,191.95274297485884,19620.545328612152,6.060712994989327,323.8363839136296,441.7483793248687,10.96648615295345,49.23823132273568,3.9020887676437535
6.704791892183704,176.8960327834092,28140.76815451146,6.942106755605267,333.38942610169323,455.9726269963534,16.03597987946131,40.07611272696377,3.806596292463485
8.159666704184943,215.64821633422147,17068.29886291952,8.769621767000698,319.2532011303291,459.54115883111615,14.192544352996777,60.37372230282647,2.9571948491508118
8.330743318988178,198.9958000508364,28919.81177526052,7.436213728701341,304.2938476680788,429.2255002041538,14.713229303002436,83.62782362657892,2.408049128547934
7.035455515887571,230.80948246855667,27418.781044480063,7.136498391730543,369.3100077981302,274.66059655361465,9.578584600170416,72.37690878332559,4.197595209206819
7.035455515887571,166.696694784928,14807.413553773438,6.801860754371991,269.70758575702087,536.3369828392506,13.839296508541224,77.55032727034518,3.434798594981862
8.26830759203937,168.687890271917,13181.673516106885,6.383226137929187,298.3070930770492,294.2980647361996,12.366424357289134,79.20647326283952,4.405408198445283
6.844141767435719,184.39304269729797,41408.11482166175,6.459987321712143,331.8381671295742,398.046804298961,13.166415750097483,68.89062012258368,3.412853174713619
5.506061504313135,164.49617210200154,21543.726601097253,5.983996403586644,333.38942610169323,453.88334046653046,13.33971610870526,55.75136202135455,2.77890595094447
7.035455515887571,197.57073625851984,17439.444060922862,6.226491277850969,333.38942610169323,406.0147938783555,16.690265724955225,68.96901781677818,3.4583200005897763
7.036752103833548,163.1672501252409,36525.55088358131,5.51292702438785,284.6242698942435,522.6005118428147,14.395518517478706,78.86846469502275,4.645691670402503
8.43344310417292,224.8560890465408,12833.461241077755,6.179495870819559,327.5332764554875,411.8499494676316,17.400425875755047,72.91730528459134,3.8247341378467112
10.81783107643296,141.4883911635551,23989.990150725997,7.96206646334495,389.39289728587903,361.63205468222696,14.9087253915078,57.1645558215944,3.5908411283530883
7.036752103833548,210.36910365009487,13812.41042060634,8.378282176906978,342.49836128569393,489.5450548414639,14.823903523137858,69.1933584166614,3.2853718352092978
9.002583109651113,202.9907652715344,19523.12486468928,7.244753274494474,330.36151226896965,366.49172865989806,15.689404490512343,55.697399521310864,4.904837414733298
7.509350205118649,192.4679546426593,17045.600094950412,8.815844632888231,346.7418224053179,266.3577439142132,15.930050919809844,83.26252889007111,4.321856146871566
8.759488714536651,219.92138996803715,33364.918122879484,5.687072312759987,324.03850572682785,443.5480064899328,17.763342833059312,79.74786822370743,2.8895781098103392
8.077260885586492,125.30271940363592,23931.28283313192,8.773161930761969,317.6933311873576,398.32878874006775,15.279582679247651,62.668356182201386,4.279871302319948
7.036752103833548,242.9094363065688,9654.733680734054,6.2539803924667305,359.6658351668334,588.5667126539669,15.197014622333654,62.82285017610192,5.6522221130790165
8.764495619256667,210.8513459745638,15978.036559255024,8.043354126979011,328.7598439625314,324.04737549460816,12.12837684424494,59.78916269688138,5.790838006076015
5.228506322285567,191.66379724083825,24855.907780812267,7.016078459188268,337.27089678741,343.34923486341023,15.922648263576605,77.31530003837497,3.1888054730050284
6.975209177557351,175.42103940460692,35701.155320153026,5.494254342147788,290.0528022347692,401.0588017331808,10.28528264615744,66.42057889523184,5.256483549715023
7.61715192193207,182.6898249623875,33744.16680696547,6.225933055611912,369.5529578368824,327.228245131772,14.06559733578598,82.78192570719473,3.4225434306886307
3.994497605953491,179.45419201070274,18682.27713864192,6.464792740892933,331.1456211400727,538.1749592223946,13.916820320124998,66.6782137100115,3.379147350846876
7.071314192217861,213.6196250194865,20038.796416929355,7.602251873891982,290.05721880909675,605.3050414394087,8.713963616341118,58.41345969332727,4.293726559748635
7.145771545218821,238.68992851166007,28780.340431632725,6.81402870120907,385.9756504867898,332.0327063306858,11.093163397452656,66.13804474710018,5.182590703980226
8.142330913446468,221.75234848010984,29808.236904440582,8.820155828731838,205.93509063777853,556.6576435918513,10.737799711453365,59.512998065039405,4.704865930385587
8.137767883092494,203.8618673386868,24172.70331260775,6.844017626422233,305.83257968719704,470.83626451802894,19.232961414138344,30.708421300394185,5.003825786209145
5.869736755337525,207.7254551598048,22244.218235890683,6.5977643395030885,352.5639869759799,465.61648082479246,14.838100233982516,77.8227370729317,4.689315047790611
7.036752103833548,190.26736742465988,15255.115257959736,7.597687573737944,366.1923267335512,418.47674153387527,13.31272274001094,68.94488848491,3.796737486057354
6.548017642485212,176.0065361472179,38368.012617715474,7.415053893783208,278.09330932124794,291.1215276429696,19.422535020533644,81.36856759048145,5.930227576581439
4.941972156828116,166.71044045521649,19806.411303229328,8.031864862891307,426.1575185722385,352.0390921282106,15.496886933983603,68.60840186648572,5.076146746327639
4.374877631689642,144.23718065681612,17384.257185795246,8.898436157830814,331.8381671295742,402.2711824297717,13.715804370747207,55.989796157136894,3.030107847333986
8.31595907145097,221.2702227529179,16123.304450528043,9.47580112878229,348.1773307361863,501.6739825863527,22.159747227563287,75.36497409259994,2.760212573568241
5.735358658660184,149.17169026665542,28628.15185643749,5.073073966079366,333.38942610169323,465.5548936998726,12.201950022329015,65.9098503743173,4.085054788353829
7.755154226534814,196.78278366439469,19024.68867060883,6.911867556478251,392.8000811978823,338.43062388607643,10.77286174257597,76.61759947042125,2.728799591724234
6.150034400886871,188.41305544752876,8406.72324367801,7.744713611140504,358.591737823466,449.35881226955786,13.22029465474276,52.95663178478766,3.4444424918515057
11.496858885301972,186.1252959253385,12253.303388605282,8.066979900780302,325.40934121797244,260.53175818559777,9.674082913742552,68.07392789734237,5.005193167286548
6.150553015211817,212.81937743864663,15017.747281118674,5.544435529850245,319.4949519195244,279.44706566597955,12.850505624337243,75.02879271135131,4.810537179481996
5.158396409506499,189.29578865279512,35086.39696295499,6.736118026809487,340.87181907360065,331.5867257915919,12.909797813297814,61.34466370036797,4.645852434791949
5.023380783822836,136.97687905798563,15040.841477655327,7.588021340273935,409.918701703617,454.8848090531006,14.245091385263263,71.98385140039265,4.477351412174476
7.496510679592297,207.13732804747676,39423.66606481486,8.49411536940996,325.4039934454662,569.5692234467325,14.3139868039122,66.54219804427565,3.3634032575749067
9.850054687400435,208.74023200475307,35289.2371102066,8.350110051861993,337.2097419137133,462.48019891044623,10.105145943904349,50.88600603490619,4.521836126865956
7.035455515887571,196.0517407226027,21919.47016261208,6.730276517344546,359.7013518286503,401.7313382997792,14.219303301729669,77.605726493937,3.954964291727349
9.454119448104636,224.8171317663408,21379.963927406425,5.407691662106037,227.66563528463143,431.6130013390234,15.772333808298356,52.03384490115086,4.0586260103019
7.81965915392936,225.1068358440284,16403.952381052644,7.093310282333076,313.1681338022443,413.2089485139823,15.375616216770482,32.68185115024328,2.402337210865
7.035455515887571,169.18873565554355,18408.29497139389,5.131839261435882,342.9376748915926,350.89436180397325,19.334232111601352,86.67732848500506,6.739
6.35403811007823,227.23289536313413,16174.4337385309,7.567418625886672,411.2852513442516,355.5273068455246,9.969701406355568,82.49259499213463,4.935240394248478
5.117913529014625,179.70167683757256,26215.40110315091,5.5029034695238055,303.2575921193344,369.6186164913385,14.761877842822573,82.83155423052764,3.806700492212365
9.79455869937693,129.87095837698382,20682.73174245486,9.390842592507877,291.980083478375,427.123948431111,11.853228088627532,78.7114694303526,2.9454187377034105
8.721726710620581,206.369682384784,28608.052076372544,6.325442403664851,377.40453818519927,506.9383527298253,13.553751007248536,42.381483937537176,2.5550269039968736
6.571099216507485,207.7410250148432,23372.882653692348,6.280195162130877,313.8469724655427,497.90231984559006,12.87480497903141,75.41671019846203,4.555949236427071
7.207886781343905,175.87029407292718,35804.29261340407,8.066059052365775,320.102172631951,468.56282875663646,16.164091274037276,71.1466606777528,3.762741072399466
8.552782415873253,217.8033177234219,39030.60370461179,6.986705178191451,373.7461927726452,340.5662445043567,19.08488284674098,53.856055422832405,2.9408479958845923
6.512239644597469,198.56467724815883,21626.563118526537,5.89710430228538,389.3369928368308,296.26078440075634,9.177841644977832,66.54219804427565,5.425794714477963
6.503638200451563,163.25663438144232,15000.18776915127,7.641833653493535,334.1031197774128,517.4283917117882,17.53065950278534,37.765517681533936,4.963184434039489
6.643935774662305,151.8896001137799,10909.194592323076,3.749625148300965,240.93672213751188,437.9090051656054,15.264742348024072,64.20396370266333,3.8129529259917896
6.512900833266178,169.21747977107242,25151.41157350047,4.613310782608283,375.6123180118668,296.0743820491924,15.088699520791636,74.07592557290796,4.404040364778451
7.397562417753871,217.9367988994451,24502.155146145928,5.919099072332417,333.38942610169323,426.0030036036084,12.263150126174196,49.50251324397399,2.4593368407245317
10.059642098512771,175.87582782814636,5232.913253564904,9.674174823427954,333.38942610169323,477.9837556664739,16.47052774185039,62.60455113782194,3.81878876006795
8.675192691679182,200.73594119781825,15049.584198812629,8.630380615158643,356.8054650244746,441.2980876471255,17.85305375302056,74.58651129713867,4.978575359632432
7.036752103833548,165.89296987094804,11566.875547564368,8.326154937372975,331.8381671295742,369.2897773449237,7.401868176320761,66.68694980884946,3.603089689088135
7.845879929236758,193.78499977048145,13769.860237879824,9.007161200505026,343.6208231859242,510.3056029860773,13.767801756435349,99.17559466917608,3.667154204946097
7.74977378413344,229.48976714904325,21995.06806755686,7.74892129486267,320.4406636909241,398.5447626045239,18.202915705248586,41.06424688569309,4.317186297673677
6.795469009842269,187.78302010878767,15300.838671098294,7.486598423987717,316.9569344844357,498.66592804075066,19.60042881086133,55.4011127224508,5.163088153779066
7.035455515887571,250.62347275867705,30797.519998954,6.381452049489837,333.38942610169323,338.8141646384995,17.508515963288062,74.72782068522271,3.365174439747456
8.151248961954652,205.8473007177256,15661.940335043397,7.009437062121737,335.62277893328366,555.5902835214793,14.861132683102936,72.76258491130193,2.7998833209288145
5.095766464935885,273.40844807965914,26307.29845475983,10.219804099110648,380.2014982103235,513.8775792590823,18.272418324919784,61.425186950138446,4.352193469514868
6.020995362815591,178.50029699591676,13095.149160657458,7.944802450122615,333.38942610169323,437.2989953181805,13.770783215352822,59.872433044300976,4.806016624928021
5.514747799369536,228.73592374421597,35343.628580103046,4.346608361511919,333.38942610169323,526.1123808132924,14.93098206295258,46.78050784059714,2.798158401578891
8.41608681704654,208.32602177209543,28234.906857156184,7.784123048553013,297.3305280861984,444.56010847647343,12.645175778177418,78.7565328358605,4.9300838102540485
7.371050302429531,214.49661045715655,25630.320036999725,4.432669290372123,335.75443859606526,469.9145514792359,12.509163940498697,62.79727715266126,2.5602991476149146
6.730883601577178,192.43607640573344,22296.059652394422,7.450541237263744,333.38942610169323,326.3507452027749,11.82740117330917,66.54219804427565,4.359137363714963
8.610963031730751,125.15876980912518,32079.774815203946,9.844921431275466,264.0528385406219,342.2052523985335,12.947376339363814,53.95026943457084,4.614400405414759
7.035455515887571,205.50945715452,20406.92767150048,6.810069234906923,355.2659228857551,482.3300548094984,12.33777643382166,70.58060722926848,4.1025294815021445
7.617014108815567,214.40436270637,29818.095042113386,6.508853439206952,298.35185018045047,494.94553706024993,13.31022368966802,70.04800688840395,3.800552599356129
7.040244978430556,192.955982524112,20988.429409692693,6.422359010887423,320.94884424973674,381.3573498745669,15.396455073466427,88.29846498119494,3.993409763685828
7.036752103833548,214.5936848829916,22038.51162084492,6.19962761036146,294.24139203227435,332.4725420271164,18.469528166072905,46.04628651587072,4.238535197148056
5.984941214650305,180.77656166876432,33244.5555969906,8.086517016563963,364.7063936622218,392.9710196692629,20.4718167641509,50.14160181649656,3.4886752740390854
7.61487763929876,246.0308561432521,33347.97109835898,8.222533309306083,345.8088086405557,445.7668531613048,10.763690925923411,98.36865574789655,2.99078089431675
4.897691706502586,169.23576826579773,14676.71627206917,8.318607336847489,331.8381671295742,437.5386923936241,16.21914101542484,81.94780622974464,3.894464332984629
4.931958445234491,164.66676859700692,31155.540218305283,7.411483499547991,383.7826259115355,506.53141388629575,14.980033693407904,69.24922883403491,5.045982883287057
8.136497868762607,184.23185351536503,30031.83918131617,6.2153073095431495,373.6527906286026,400.6118991277568,15.288781634068698,37.78709664212387,4.20418584976586
7.171593554534841,250.22529650833337,22431.026986889174,7.697674850198626,331.8381671295742,462.7669762065741,7.92339763408296,79.69776399691365,4.62273611029743
8.311271181077604,206.10775844471195,20562.513390890872,9.820473297478564,331.8381671295742,479.0323203403781,21.7411436011252,80.01264402000064,4.4620457379771805
8.384623151510734,166.87837974379858,29956.36301758971,9.778122612405303,307.3629432592332,546.4823286723228,17.370262286503362,37.83564319309801,3.682780337626534
4.349439999351715,157.51336086289928,24352.066099112355,5.967722339918852,287.0451103505086,432.64230696106,10.667254446442769,44.28901265083346,4.442711502259796
7.036752103833548,191.66518320342715,18964.09225556579,8.14835846973079,318.9924058852281,354.10182991675475,15.072450177670817,84.1156733811639,4.600663396060018
7.6021214747799855,199.3531655276972,11346.143452721666,6.900379647327515,304.9664881421143,210.31918197203672,17.925782394769897,62.846672633452144,3.6988747689394295
8.57012912066282,200.07187478771368,9782.344284281313,5.661696966941969,333.38942610169323,511.16151114197817,11.856089044896237,66.04841335142315,4.60440456098565
6.987335278958937,224.0344172531912,13505.033116054752,5.871179933197381,331.8381671295742,479.82549659009305,15.921412546128408,73.0642183871089,3.8702927815710018
7.036752103833548,225.95909234244704,9660.658301980391,8.827654541082934,397.9242402936577,315.7509090103922,16.71655697181717,17.000682933674803,3.9592936152493454
7.035455515887571,226.5483539155369,13584.49033849808,4.1906962110019705,374.15762079529134,335.37821151987544,9.147436118854102,82.86492862981396,2.364558911796688
7.395450846886257,190.47789169609743,22561.508311398626,8.310194997763043,294.03039494556964,413.9102929594385,13.301373637328936,63.41017813652343,4.990235633377976
6.867000691245711,184.2484959866596,14464.11554728778,6.7593522120783724,371.2838193630067,497.7037750920963,14.782860509212073,73.43347850480981,3.4841205736312477
